county,precinct,office,district,party,candidate,election_day,early_voting,absentee,military,affidavit,federal,votes
Schuyler,Dix 1 Leg 6,State Assembly,132,,Undervotes,27,11,0,0,0,0,38
Schuyler,Dix 2 Leg 6,State Assembly,132,,Undervotes,135,63,0,0,2,0,200
Schuyler,Dix 3 Leg 5,State Assembly,132,,Undervotes,54,11,0,0,0,0,65
Schuyler,Hector 1 Leg 3,State Assembly,132,,Undervotes,217,42,0,0,2,0,261
Schuyler,Hector 2 Leg 3,State Assembly,132,,Undervotes,137,6,0,0,1,0,144
Schuyler,Hector 3 Leg  2,State Assembly,132,,Undervotes,112,17,0,0,1,0,130
Schuyler,Hector 4 Leg 2,State Assembly,132,,Undervotes,184,14,0,0,0,0,198
Schuyler,Hector 5 Leg 3,State Assembly,132,,Undervotes,81,10,0,0,3,0,94
Schuyler,Hector 6 Leg 4,State Assembly,132,,Undervotes,45,18,0,0,0,0,63
Schuyler,Montour 1 Leg 4,State Assembly,132,,Undervotes,31,18,0,0,0,0,49
Schuyler,Montour 2 Leg 5,State Assembly,132,,Undervotes,36,8,0,0,0,0,44
Schuyler,Montour 3 Leg 4,State Assembly,132,,Undervotes,100,15,0,0,0,0,115
Schuyler,Orange 1 Leg 8,State Assembly,132,,Undervotes,63,13,0,0,2,0,78
Schuyler,Reading 1 Leg 7,State Assembly,132,,Undervotes,68,11,0,0,1,0,80
Schuyler,Reading 2 Leg 6,State Assembly,132,,Undervotes,25,24,0,0,1,0,50
Schuyler,Tyrone 1 Leg 7,State Assembly,132,,Undervotes,36,5,0,0,0,0,41
Schuyler,Tyrone 2 Leg 8,State Assembly,132,,Undervotes,67,5,0,0,1,0,73
Schuyler,CC Catharine 1 Leg 1,State Assembly,132,,Undervotes,0,0,15,0,0,0,15
Schuyler,CC Cayuta 1 Leg 1,State Assembly,132,,Undervotes,0,0,2,0,0,0,2
Schuyler,CC Dix 1 Leg 6,State Assembly,132,,Undervotes,0,0,3,0,0,0,3
Schuyler,CC Dix 2 Leg 6,State Assembly,132,,Undervotes,0,0,22,0,0,0,22
Schuyler,CC Dix 3 Leg 5,State Assembly,132,,Undervotes,0,0,18,0,0,0,18
Schuyler,CC Hector 1 Leg 3,State Assembly,132,,Undervotes,0,0,24,3,0,0,27
Schuyler,CC Hector 2 Leg 3,State Assembly,132,,Undervotes,0,0,12,1,0,0,13
Schuyler,CC Hector 3 Leg 2,State Assembly,132,,Undervotes,0,0,12,0,0,0,12
Schuyler,CC Hector 4 Leg 2,State Assembly,132,,Undervotes,0,0,13,0,0,0,13
Schuyler,CC Hector 5 Leg 3,State Assembly,132,,Undervotes,0,0,8,0,0,0,8
Schuyler,CC Hector 6 Leg 4,State Assembly,132,,Undervotes,0,0,3,0,0,0,3
Schuyler,CC Montour 1 Leg 4,State Assembly,132,,Undervotes,0,0,5,0,0,0,5
Schuyler,CC Montour 2 Leg 5,State Assembly,132,,Undervotes,0,0,6,0,0,0,6
Schuyler,CC Montour 3 Leg 4,State Assembly,132,,Undervotes,0,0,17,0,0,0,17
Schuyler,CC Orange Leg 8,State Assembly,132,,Undervotes,0,0,13,0,0,0,13
Schuyler,CC Reading 1 Leg 7,State Assembly,132,,Undervotes,0,0,8,1,0,0,9
Schuyler,CC Reading 2 Leg 6,State Assembly,132,,Undervotes,0,0,2,0,0,0,2
Schuyler,CC Tyrone 1 Leg 7,State Assembly,132,,Undervotes,0,0,2,0,0,0,2
Schuyler,CC Tyrone 2 Leg 8,State Assembly,132,,Undervotes,0,0,3,0,0,0,3
Schuyler,Schuyler Federal,State Assembly,132,,Undervotes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Cayuta 1 Leg 1,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 1 Leg 6,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 2 Leg 6,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Dix 3 Leg 5,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 1 Leg 3,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 2 Leg 3,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 3 Leg  2,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 4 Leg 2,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 5 Leg 3,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Hector 6 Leg 4,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 1 Leg 4,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 2 Leg 5,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Montour 3 Leg 4,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Orange 1 Leg 8,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Reading 1 Leg 7,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Reading 2 Leg 6,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Tyrone 1 Leg 7,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Tyrone 2 Leg 8,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Catharine 1 Leg 1,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Cayuta 1 Leg 1,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 1 Leg 6,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 2 Leg 6,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Dix 3 Leg 5,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 1 Leg 3,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 2 Leg 3,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 3 Leg 2,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 4 Leg 2,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 5 Leg 3,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Hector 6 Leg 4,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 1 Leg 4,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 2 Leg 5,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Montour 3 Leg 4,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Orange Leg 8,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Reading 1 Leg 7,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Reading 2 Leg 6,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 1 Leg 7,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,CC Tyrone 2 Leg 8,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Schuyler Federal,State Assembly,132,,Overvotes,0,0,0,0,0,0,0
Schuyler,Catharine 1 Leg 1,State Assembly,132,,Special Votes,110,35,0,0,2,0,147
Schuyler,Cayuta 1 Leg 1,State Assembly,132,,Special Votes,32,6,0,0,0,0,38
Schuyler,Dix 1 Leg 6,State Assembly,132,,Special Votes,27,11,0,0,0,0,38
Schuyler,Dix 2 Leg 6,State Assembly,132,,Special Votes,141,63,0,0,2,0,206
Schuyler,Dix 3 Leg 5,State Assembly,132,,Special Votes,56,13,0,0,0,0,69
Schuyler,Hector 1 Leg 3,State Assembly,132,,Special Votes,225,43,0,0,2,0,270
Schuyler,Hector 2 Leg 3,State Assembly,132,,Special Votes,139,6,0,0,1,0,146
Schuyler,Hector 3 Leg  2,State Assembly,132,,Special Votes,112,17,0,0,1,0,130
Schuyler,Hector 4 Leg 2,State Assembly,132,,Special Votes,186,16,0,0,0,0,202
Schuyler,Hector 5 Leg 3,State Assembly,132,,Special Votes,81,10,0,0,3,0,94
Schuyler,Hector 6 Leg 4,State Assembly,132,,Special Votes,46,18,0,0,0,0,64
Schuyler,Montour 1 Leg 4,State Assembly,132,,Special Votes,32,18,0,0,0,0,50
Schuyler,Montour 2 Leg 5,State Assembly,132,,Special Votes,37,8,0,0,0,0,45
Schuyler,Montour 3 Leg 4,State Assembly,132,,Special Votes,101,15,0,0,0,0,116
Schuyler,Orange 1 Leg 8,State Assembly,132,,Special Votes,63,13,0,0,2,0,78
Schuyler,Reading 1 Leg 7,State Assembly,132,,Special Votes,69,11,0,0,1,0,81
Schuyler,Reading 2 Leg 6,State Assembly,132,,Special Votes,26,24,0,0,1,0,51
Schuyler,Tyrone 1 Leg 7,State Assembly,132,,Special Votes,36,5,0,0,0,0,41
Schuyler,Tyrone 2 Leg 8,State Assembly,132,,Special Votes,69,5,0,0,1,0,75
Schuyler,CC Catharine 1 Leg 1,State Assembly,132,,Special Votes,0,0,15,0,0,0,15
Schuyler,CC Cayuta 1 Leg 1,State Assembly,132,,Special Votes,0,0,2,0,0,0,2
Schuyler,CC Dix 1 Leg 6,State Assembly,132,,Special Votes,0,0,3,0,0,0,3
Schuyler,CC Dix 2 Leg 6,State Assembly,132,,Special Votes,0,0,22,0,0,0,22
Schuyler,CC Dix 3 Leg 5,State Assembly,132,,Special Votes,0,0,18,0,0,0,18
Schuyler,CC Hector 1 Leg 3,State Assembly,132,,Special Votes,0,0,24,3,0,0,27
Schuyler,CC Hector 2 Leg 3,State Assembly,132,,Special Votes,0,0,12,1,0,0,13
Schuyler,CC Hector 3 Leg 2,State Assembly,132,,Special Votes,0,0,12,0,0,0,12
Schuyler,CC Hector 4 Leg 2,State Assembly,132,,Special Votes,0,0,13,0,0,0,13
Schuyler,CC Hector 5 Leg 3,State Assembly,132,,Special Votes,0,0,8,0,0,0,8
Schuyler,CC Hector 6 Leg 4,State Assembly,132,,Special Votes,0,0,3,0,0,0,3
Schuyler,CC Montour 1 Leg 4,State Assembly,132,,Special Votes,0,0,5,0,0,0,5
Schuyler,CC Montour 2 Leg 5,State Assembly,132,,Special Votes,0,0,6,0,0,0,6
Schuyler,CC Montour 3 Leg 4,State Assembly,132,,Special Votes,0,0,17,0,0,0,17
Schuyler,CC Orange Leg 8,State Assembly,132,,Special Votes,0,0,13,0,0,0,13
Schuyler,CC Reading 1 Leg 7,State Assembly,132,,Special Votes,0,0,8,1,0,0,9
Schuyler,CC Reading 2 Leg 6,State Assembly,132,,Special Votes,0,0,2,0,0,0,2
Schuyler,CC Tyrone 1 Leg 7,State Assembly,132,,Special Votes,0,0,2,0,0,0,2
Schuyler,CC Tyrone 2 Leg 8,State Assembly,132,,Special Votes,0,0,3,0,0,0,3
Schuyler,Schuyler Federal,State Assembly,132,,Special Votes,0,0,0,0,0,0,0
