county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D12,73,0,159,232
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D13,47,0,134,181
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Cornwall - D14,67,0,137,204
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D1,79,0,125,204
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D2,39,0,73,112
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D3,70,0,163,233
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D4,138,0,233,371
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D5,131,0,138,269
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D6,50,0,99,149
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D7,99,0,147,246
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D8,64,0,140,204
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D9,106,0,166,272
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D10,81,0,142,223
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D11,63,0,189,252
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Goshen - D12,54,0,92,146
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Hamptonburgh - D1,74,0,145,219
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Hamptonburgh - D2,57,0,159,216
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Hamptonburgh - D3,70,0,109,179
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Hamptonburgh - D4,44,0,126,170
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Hamptonburgh - D5,58,0,112,170
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Highlands - D1,61,0,159,220
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Highlands - D2,62,0,145,207
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Highlands - D3,99,0,187,286
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Highlands - D4,52,0,146,198
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Highlands - D5,67,0,85,152
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Highlands - D6,29,0,114,143
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D1,54,0,97,151
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D2,39,0,133,172
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D3,29,0,129,158
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D4,59,0,160,219
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D5,78,0,204,282
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D6,67,0,208,275
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D7,46,0,101,147
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D8,63,0,179,242
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D9,37,0,119,156
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D10,90,0,303,393
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D11,74,0,187,261
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D12,55,0,173,228
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D13,72,0,236,308
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D14,80,0,207,287
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D15,97,0,308,405
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D16,140,0,251,391
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D17,32,0,124,156
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D18,100,0,257,357
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D19,119,0,392,511
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D20,58,0,115,173
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D21,64,0,91,155
Orange,State Assembly,99,Sarita Bhandarkar,DEM,New Windsor - D22,42,0,70,112
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Wawayanda - D1,59,0,129,188
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Wawayanda - D2,73,0,193,266
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Wawayanda - D3,59,0,154,213
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Wawayanda - D4,61,0,132,193
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Wawayanda - D5,36,0,133,169
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Wawayanda - D6,70,0,165,235
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D1,31,0,147,178
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D2,64,0,164,228
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D3,62,0,178,240
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D4,58,0,116,174
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D5,108,0,221,329
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D6,61,0,161,222
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D7,62,0,174,236
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D8,53,0,153,206
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D9,48,0,131,179
Orange,State Assembly,99,Sarita Bhandarkar,DEM,Woodbury - D10,122,0,263,385
Orange,State Assembly,99,Colin J. Schmitt,REP,Middletown - W4 - D8,2,0,7,9
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W1 - D1,13,0,124,137
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W1 - D2,50,0,290,340
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W1 - D3,23,0,244,267
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W1 - D4,4,0,52,56
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W2 - D1,11,0,112,123
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W2 - D2,53,0,269,322
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W2 - D3,23,0,227,250
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W3 - D1,32,0,238,270
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W3 - D2,17,0,165,182
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W3 - D3,19,0,155,174
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W3 - D4,0,0,3,3
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W4 - D1,42,0,154,196
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W4 - D2,25,0,203,228
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W4 - D3,25,0,138,163
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W5 - D1,51,0,209,260
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W5 - D2,5,0,32,37
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W5 - D3,29,0,249,278
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W5 - D4,33,0,195,228
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W5 - D5,3,0,36,39
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W6 - D1,30,0,166,196
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W6 - D2,39,0,264,303
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W6 - D3,52,0,292,344
Orange,State Assembly,99,Colin J. Schmitt,REP,Blooming Grove - W6 - D4,0,0,14,14
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D1,41,0,275,316
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D2,24,0,174,198
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D3,43,0,297,340
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D4,30,0,213,243
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D5,43,0,280,323
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D6,22,0,142,164
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D7,30,0,309,339
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D8,26,0,169,195
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D9,7,0,81,88
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D10,26,0,174,200
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D11,17,0,185,202
Orange,State Assembly,99,Colin J. Schmitt,REP,Chester - D12,41,0,268,309
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D13,2,0,17,19
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D1,26,0,197,223
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D2,15,0,191,206
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D3,23,0,211,234
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D4,29,0,231,260
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D5,32,0,213,245
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D6,24,0,221,245
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D7,29,0,166,195
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D8,38,0,262,300
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D9,21,0,175,196
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D10,26,0,209,235
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D11,31,0,301,332
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D12,44,0,139,183
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D13,23,0,156,179
Orange,State Assembly,99,Colin J. Schmitt,REP,Cornwall - D14,45,0,246,291
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D1,51,0,177,228
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D2,35,0,75,110
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D3,40,0,184,224
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D4,87,0,305,392
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D5,116,0,229,345
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D6,42,0,192,234
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D7,81,0,345,426
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D8,47,0,253,300
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D9,61,0,283,344
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D10,61,0,291,352
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D11,21,0,169,190
Orange,State Assembly,99,Colin J. Schmitt,REP,Goshen - D12,30,0,167,197
Orange,State Assembly,99,Colin J. Schmitt,REP,Hamptonburgh - D1,54,0,255,309
Orange,State Assembly,99,Colin J. Schmitt,REP,Hamptonburgh - D2,64,0,395,459
Orange,State Assembly,99,Colin J. Schmitt,REP,Hamptonburgh - D3,39,0,298,337
Orange,State Assembly,99,Colin J. Schmitt,REP,Hamptonburgh - D4,19,0,244,263
Orange,State Assembly,99,Colin J. Schmitt,REP,Hamptonburgh - D5,62,0,309,371
Orange,State Assembly,99,Colin J. Schmitt,REP,Highlands - D1,42,0,175,217
Orange,State Assembly,99,Colin J. Schmitt,REP,Highlands - D2,27,0,78,105
Orange,State Assembly,99,Colin J. Schmitt,REP,Highlands - D3,48,0,187,235
Orange,State Assembly,99,Colin J. Schmitt,REP,Highlands - D4,31,0,240,271
Orange,State Assembly,99,Colin J. Schmitt,REP,Highlands - D5,23,0,130,153
Orange,State Assembly,99,Colin J. Schmitt,REP,Highlands - D6,22,0,189,211
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D1,12,0,134,146
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D2,14,0,160,174
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D3,18,0,164,182
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D4,38,0,188,226
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D5,43,0,403,446
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D6,12,0,168,180
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D7,18,0,129,147
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D8,31,0,242,273
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D9,21,0,127,148
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D10,32,0,232,264
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D11,42,0,209,251
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D12,21,0,108,129
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D13,30,0,222,252
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D14,48,0,214,262
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D15,53,0,320,373
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D16,91,0,476,567
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D17,9,0,96,105
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D18,45,0,247,292
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D19,43,0,266,309
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D20,28,0,243,271
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D21,37,0,270,307
Orange,State Assembly,99,Colin J. Schmitt,REP,New Windsor - D22,19,0,104,123
Orange,State Assembly,99,Colin J. Schmitt,REP,Wawayanda - D1,38,0,352,390
Orange,State Assembly,99,Colin J. Schmitt,REP,Wawayanda - D2,28,0,249,277
Orange,State Assembly,99,Colin J. Schmitt,REP,Wawayanda - D3,47,0,307,354
Orange,State Assembly,99,Colin J. Schmitt,REP,Wawayanda - D4,41,0,277,318
Orange,State Assembly,99,Colin J. Schmitt,REP,Wawayanda - D5,33,0,272,305
Orange,State Assembly,99,Colin J. Schmitt,REP,Wawayanda - D6,45,0,365,410
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D1,34,0,175,209
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D2,42,0,207,249
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D3,41,0,309,350
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D4,29,0,197,226
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D5,26,0,259,285
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D6,35,0,297,332
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D7,23,0,169,192
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D8,44,0,278,322
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D9,9,0,58,67
Orange,State Assembly,99,Colin J. Schmitt,REP,Woodbury - D10,39,0,288,327
Orange,State Assembly,99,Colin J. Schmitt,CON,Middletown - W4 - D8,1,0,0,1
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W1 - D1,3,0,21,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W1 - D2,6,0,25,31
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W1 - D3,5,0,36,41
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W1 - D4,1,0,7,8
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W2 - D1,1,0,15,16
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W2 - D2,6,0,38,44
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W2 - D3,5,0,18,23
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W3 - D1,8,0,33,41
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W3 - D2,1,0,21,22
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W3 - D3,1,0,20,21
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W3 - D4,3,0,1,4
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W4 - D1,10,0,111,121
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W4 - D2,8,0,48,56
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W4 - D3,5,0,56,61
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W5 - D1,12,0,38,50
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W5 - D2,3,0,6,9
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W5 - D3,3,0,37,40
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W5 - D4,3,0,35,38
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W5 - D5,1,0,9,10
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W6 - D1,5,0,28,33
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W6 - D2,2,0,32,34
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W6 - D3,12,0,47,59
Orange,State Assembly,99,Colin J. Schmitt,CON,Blooming Grove - W6 - D4,0,0,7,7
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D1,12,0,36,48
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D2,1,0,23,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D3,5,0,42,47
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D4,7,0,64,71
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D5,12,0,58,70
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D6,6,0,27,33
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D7,4,0,21,25
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D8,7,0,16,23
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D9,1,0,14,15
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D10,3,0,29,32
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D11,1,0,13,14
Orange,State Assembly,99,Colin J. Schmitt,CON,Chester - D12,5,0,42,47
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D13,1,0,2,3
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D1,4,0,29,33
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D2,1,0,18,19
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D3,3,0,25,28
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D4,5,0,41,46
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D5,3,0,13,16
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D6,6,0,37,43
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D7,2,0,13,15
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D8,4,0,32,36
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D9,4,0,31,35
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D10,4,0,15,19
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D11,2,0,48,50
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D12,3,0,26,29
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D13,2,0,19,21
Orange,State Assembly,99,Colin J. Schmitt,CON,Cornwall - D14,6,0,18,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D1,6,0,18,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D2,3,0,14,17
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D3,5,0,27,32
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D4,15,0,42,57
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D5,13,0,20,33
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D6,4,0,30,34
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D7,9,0,27,36
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D8,8,0,22,30
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D9,13,0,41,54
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D10,7,0,27,34
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D11,2,0,23,25
Orange,State Assembly,99,Colin J. Schmitt,CON,Goshen - D12,6,0,22,28
Orange,State Assembly,99,Colin J. Schmitt,CON,Hamptonburgh - D1,3,0,24,27
Orange,State Assembly,99,Colin J. Schmitt,CON,Hamptonburgh - D2,10,0,47,57
Orange,State Assembly,99,Colin J. Schmitt,CON,Hamptonburgh - D3,2,0,38,40
Orange,State Assembly,99,Colin J. Schmitt,CON,Hamptonburgh - D4,6,0,19,25
Orange,State Assembly,99,Colin J. Schmitt,CON,Hamptonburgh - D5,4,0,38,42
Orange,State Assembly,99,Colin J. Schmitt,CON,Highlands - D1,1,0,23,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Highlands - D2,5,0,13,18
Orange,State Assembly,99,Colin J. Schmitt,CON,Highlands - D3,11,0,19,30
Orange,State Assembly,99,Colin J. Schmitt,CON,Highlands - D4,12,0,30,42
Orange,State Assembly,99,Colin J. Schmitt,CON,Highlands - D5,1,0,16,17
Orange,State Assembly,99,Colin J. Schmitt,CON,Highlands - D6,0,0,17,17
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D1,3,0,19,22
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D2,2,0,27,29
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D3,2,0,14,16
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D4,7,0,30,37
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D5,5,0,58,63
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D6,2,0,22,24
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D7,0,0,18,18
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D8,2,0,23,25
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D9,3,0,7,10
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D10,6,0,25,31
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D11,2,0,26,28
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D12,3,0,11,14
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D13,2,0,23,25
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D14,5,0,20,25
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D15,5,0,38,43
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D16,10,0,58,68
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D17,3,0,10,13
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D18,7,0,33,40
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D19,8,0,31,39
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D20,4,0,38,42
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D21,6,0,32,38
Orange,State Assembly,99,Colin J. Schmitt,CON,New Windsor - D22,2,0,9,11
Orange,State Assembly,99,Colin J. Schmitt,CON,Wawayanda - D1,7,0,47,54
Orange,State Assembly,99,Colin J. Schmitt,CON,Wawayanda - D2,5,0,26,31
Orange,State Assembly,99,Colin J. Schmitt,CON,Wawayanda - D3,0,0,44,44
Orange,State Assembly,99,Colin J. Schmitt,CON,Wawayanda - D4,6,0,22,28
Orange,State Assembly,99,Colin J. Schmitt,CON,Wawayanda - D5,6,0,27,33
Orange,State Assembly,99,Colin J. Schmitt,CON,Wawayanda - D6,6,0,43,49
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D1,3,0,27,30
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D2,4,0,25,29
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D3,8,0,27,35
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D4,3,0,21,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D5,7,0,38,45
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D6,5,0,39,44
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D7,9,0,19,28
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D8,3,0,21,24
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D9,1,0,7,8
Orange,State Assembly,99,Colin J. Schmitt,CON,Woodbury - D10,6,0,31,37
