county,precinct,office,district,party,candidate,election_day,early_voting,absentee,hand_tally
Tompkins,Ithaca City 1-3,Attorney General,,,Undervotes,5,1,0,0
Tompkins,Ithaca City 2-1,Attorney General,,,Undervotes,4,1,0,2
Tompkins,Ithaca City 2-2,Attorney General,,,Undervotes,3,1,2,2
Tompkins,Ithaca City 2-3,Attorney General,,,Undervotes,6,2,1,0
Tompkins,Ithaca City 2-4,Attorney General,,,Undervotes,2,0,0,0
Tompkins,Ithaca City 3-1,Attorney General,,,Undervotes,0,0,0,0
Tompkins,Ithaca City 3-2,Attorney General,,,Undervotes,3,0,0,0
Tompkins,Ithaca City 3-3,Attorney General,,,Undervotes,0,0,0,0
Tompkins,Ithaca City 4-1,Attorney General,,,Undervotes,0,1,1,1
Tompkins,Ithaca City 5-1,Attorney General,,,Undervotes,5,0,1,0
Tompkins,Ithaca City 5-2,Attorney General,,,Undervotes,4,3,0,0
Tompkins,Ithaca City 5-3,Attorney General,,,Undervotes,2,0,1,0
Tompkins,Caroline 1,Attorney General,,,Undervotes,7,1,0,0
Tompkins,Caroline 2,Attorney General,,,Undervotes,4,0,2,0
Tompkins,Caroline 3,Attorney General,,,Undervotes,10,0,0,0
Tompkins,Danby 1,Attorney General,,,Undervotes,6,1,0,0
Tompkins,Danby 2,Attorney General,,,Undervotes,3,0,0,0
Tompkins,Danby 3,Attorney General,,,Undervotes,5,1,1,0
Tompkins,Dryden 1,Attorney General,,,Undervotes,3,2,1,0
Tompkins,Dryden 2,Attorney General,,,Undervotes,15,0,1,0
Tompkins,Dryden 3,Attorney General,,,Undervotes,2,0,0,0
Tompkins,Dryden 4,Attorney General,,,Undervotes,7,0,1,0
Tompkins,Dryden 5,Attorney General,,,Undervotes,3,0,1,0
Tompkins,Dryden 6,Attorney General,,,Undervotes,7,0,0,1
Tompkins,Dryden 7,Attorney General,,,Undervotes,7,0,2,0
Tompkins,Dryden 8,Attorney General,,,Undervotes,6,0,1,0
Tompkins,Dryden 9,Attorney General,,,Undervotes,10,0,0,0
Tompkins,Enfield 1,Attorney General,,,Undervotes,4,0,1,0
Tompkins,Enfield 2,Attorney General,,,Undervotes,8,0,0,1
Tompkins,Enfield 3,Attorney General,,,Undervotes,10,0,0,0
Tompkins,Groton 1,Attorney General,,,Undervotes,15,0,0,0
Tompkins,Groton 2,Attorney General,,,Undervotes,17,0,2,0
Tompkins,Groton 3,Attorney General,,,Undervotes,14,1,0,0
Tompkins,Ithaca Town 1,Attorney General,,,Undervotes,3,0,1,1
Tompkins,Ithaca Town 2,Attorney General,,,Undervotes,10,1,0,0
Tompkins,Ithaca Town 3,Attorney General,,,Undervotes,2,1,4,0
Tompkins,Ithaca Town 4,Attorney General,,,Undervotes,5,1,1,1
Tompkins,Ithaca Town 5,Attorney General,,,Undervotes,6,1,0,0
Tompkins,Ithaca Town 6,Attorney General,,,Undervotes,3,4,0,1
Tompkins,Ithaca Town 7,Attorney General,,,Undervotes,0,3,2,0
Tompkins,Ithaca Town 8,Attorney General,,,Undervotes,3,0,2,0
Tompkins,Ithaca Town 9,Attorney General,,,Undervotes,3,1,0,0
Tompkins,Ithaca Town 10,Attorney General,,,Undervotes,12,1,2,0
Tompkins,Ithaca Town 11,Attorney General,,,Undervotes,5,1,0,0
Tompkins,Ithaca Town 12,Attorney General,,,Undervotes,1,1,0,0
Tompkins,Lansing 1,Attorney General,,,Undervotes,12,0,1,0
Tompkins,Lansing 2,Attorney General,,,Undervotes,9,0,0,0
Tompkins,Lansing 3,Attorney General,,,Undervotes,14,0,1,1
Tompkins,Lansing 4,Attorney General,,,Undervotes,11,0,0,0
Tompkins,Lansing 5,Attorney General,,,Undervotes,3,1,1,0
Tompkins,Lansing 6,Attorney General,,,Undervotes,8,1,0,0
Tompkins,Lansing 7,Attorney General,,,Undervotes,7,3,2,0
Tompkins,Lansing 8,Attorney General,,,Undervotes,3,0,0,0
Tompkins,Newfield 1,Attorney General,,,Undervotes,7,0,0,0
Tompkins,Newfield 2,Attorney General,,,Undervotes,14,0,0,0
Tompkins,Newfield 3,Attorney General,,,Undervotes,6,1,0,0
Tompkins,Ulysses 1,Attorney General,,,Undervotes,7,0,1,0
Tompkins,Ulysses 2,Attorney General,,,Undervotes,13,0,1,0
Tompkins,Ulysses 3,Attorney General,,,Undervotes,13,0,0,0
Tompkins,Ulysses 4,Attorney General,,,Undervotes,9,2,3,0
Tompkins,Ithaca City 1 -1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 1-2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 1-3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 2-4,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 3-1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 3-2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 3-3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 4-1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 5-1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 5-2,Attorney General,,,Overvotes,0,0,0,1
Tompkins,Ithaca City 5-3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Caroline 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Caroline 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Caroline 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Danby 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Danby 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Danby 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 1,Attorney General,,,Overvotes,0,0,0,1
Tompkins,Dryden 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 4,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 5,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 6,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 7,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 8,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Dryden 9,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Enfield 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Enfield 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Enfield 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Groton 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Groton 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Groton 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 4,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 5,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 6,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 7,Attorney General,,,Overvotes,0,0,0,1
Tompkins,Ithaca Town 8,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 9,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 10,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 11,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca Town 12,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Lansing 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Lansing 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Lansing 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Lansing 4,Attorney General,,,Overvotes,1,0,0,0
Tompkins,Lansing 5,Attorney General,,,Overvotes,0,0,0,1
Tompkins,Lansing 6,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Lansing 7,Attorney General,,,Overvotes,0,0,0,1
Tompkins,Lansing 8,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Newfield 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Newfield 2,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Newfield 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ulysses 1,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ulysses 2,Attorney General,,,Overvotes,0,0,0,1
Tompkins,Ulysses 3,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ulysses 4,Attorney General,,,Overvotes,0,0,0,0
Tompkins,Ithaca City 1 -1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 1-2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 1-3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 2-4,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 3-1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 3-2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 3-3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 4-1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 5-1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 5-2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca City 5-3,Attorney General,,,Write-Ins,1,0,0,1
Tompkins,Caroline 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Caroline 2,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Caroline 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Danby 1,Attorney General,,,Write-Ins,2,0,0,0
Tompkins,Danby 2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Danby 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Dryden 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Dryden 2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Dryden 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Dryden 4,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Dryden 5,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Dryden 6,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Dryden 7,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Dryden 8,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Dryden 9,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Enfield 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Enfield 2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Enfield 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Groton 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Groton 2,Attorney General,,,Write-Ins,1,1,0,0
Tompkins,Groton 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 4,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 5,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 6,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Ithaca Town 7,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 8,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 9,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 10,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ithaca Town 11,Attorney General,,,Write-Ins,0,1,0,0
Tompkins,Ithaca Town 12,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Lansing 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Lansing 2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Lansing 3,Attorney General,,,Write-Ins,0,1,0,0
Tompkins,Lansing 4,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Lansing 5,Attorney General,,,Write-Ins,2,0,0,0
Tompkins,Lansing 6,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Lansing 7,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Lansing 8,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Newfield 1,Attorney General,,,Write-Ins,2,0,0,0
Tompkins,Newfield 2,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Newfield 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ulysses 1,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ulysses 2,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ulysses 3,Attorney General,,,Write-Ins,0,0,0,0
Tompkins,Ulysses 4,Attorney General,,,Write-Ins,1,0,0,0
Tompkins,Ithaca City 1 -1,U.S. Senate,,DEM,Charles E. Schumer,295,136,43,12
Tompkins,Ithaca City 1-2,U.S. Senate,,DEM,Charles E. Schumer,76,57,25,4
Tompkins,Ithaca City 1-3,U.S. Senate,,DEM,Charles E. Schumer,265,131,46,18
Tompkins,Ithaca City 2-1,U.S. Senate,,DEM,Charles E. Schumer,185,101,33,12
Tompkins,Ithaca City 2-2,U.S. Senate,,DEM,Charles E. Schumer,180,90,44,19
Tompkins,Ithaca City 2-3,U.S. Senate,,DEM,Charles E. Schumer,183,76,47,16
Tompkins,Ithaca City 2-4,U.S. Senate,,DEM,Charles E. Schumer,113,116,25,19
Tompkins,Ithaca City 3-1,U.S. Senate,,DEM,Charles E. Schumer,23,8,7,2
Tompkins,Ithaca City 3-2,U.S. Senate,,DEM,Charles E. Schumer,336,138,59,22
Tompkins,Ithaca City 3-3,U.S. Senate,,DEM,Charles E. Schumer,28,2,7,3
Tompkins,Ithaca City 4-1,U.S. Senate,,DEM,Charles E. Schumer,87,67,105,19
Tompkins,Ithaca City 5-1,U.S. Senate,,DEM,Charles E. Schumer,190,189,44,14
Tompkins,Ithaca City 5-2,U.S. Senate,,DEM,Charles E. Schumer,182,201,46,18
Tompkins,Ithaca City 5-3,U.S. Senate,,DEM,Charles E. Schumer,88,27,26,9
Tompkins,Caroline 1,U.S. Senate,,DEM,Charles E. Schumer,137,14,9,1
Tompkins,Caroline 2,U.S. Senate,,DEM,Charles E. Schumer,274,69,28,6
Tompkins,Caroline 3,U.S. Senate,,DEM,Charles E. Schumer,292,36,21,7
Tompkins,Danby 1,U.S. Senate,,DEM,Charles E. Schumer,343,89,35,7
Tompkins,Danby 2,U.S. Senate,,DEM,Charles E. Schumer,77,6,2,0
Tompkins,Danby 3,U.S. Senate,,DEM,Charles E. Schumer,318,113,42,4
Tompkins,Dryden 1,U.S. Senate,,DEM,Charles E. Schumer,217,71,19,5
Tompkins,Dryden 2,U.S. Senate,,DEM,Charles E. Schumer,284,73,25,9
Tompkins,Dryden 3,U.S. Senate,,DEM,Charles E. Schumer,62,21,9,1
Tompkins,Dryden 4,U.S. Senate,,DEM,Charles E. Schumer,467,246,67,28
Tompkins,Dryden 5,U.S. Senate,,DEM,Charles E. Schumer,216,64,24,8
Tompkins,Dryden 6,U.S. Senate,,DEM,Charles E. Schumer,249,51,31,5
Tompkins,Dryden 7,U.S. Senate,,DEM,Charles E. Schumer,211,32,23,2
Tompkins,Dryden 8,U.S. Senate,,DEM,Charles E. Schumer,310,126,38,5
Tompkins,Dryden 9,U.S. Senate,,DEM,Charles E. Schumer,236,59,24,5
Tompkins,Enfield 1,U.S. Senate,,DEM,Charles E. Schumer,134,16,16,6
Tompkins,Enfield 2,U.S. Senate,,DEM,Charles E. Schumer,172,38,23,8
Tompkins,Enfield 3,U.S. Senate,,DEM,Charles E. Schumer,167,31,18,5
Tompkins,Groton 1,U.S. Senate,,DEM,Charles E. Schumer,196,37,13,1
Tompkins,Groton 2,U.S. Senate,,DEM,Charles E. Schumer,296,20,26,1
Tompkins,Groton 3,U.S. Senate,,DEM,Charles E. Schumer,176,24,9,3
Tompkins,Ithaca Town 1,U.S. Senate,,DEM,Charles E. Schumer,235,68,14,13
Tompkins,Ithaca Town 2,U.S. Senate,,DEM,Charles E. Schumer,166,55,14,5
Tompkins,Ithaca Town 3,U.S. Senate,,DEM,Charles E. Schumer,217,76,89,13
Tompkins,Ithaca Town 4,U.S. Senate,,DEM,Charles E. Schumer,311,126,51,19
Tompkins,Ithaca Town 5,U.S. Senate,,DEM,Charles E. Schumer,238,118,27,14
Tompkins,Ithaca Town 6,U.S. Senate,,DEM,Charles E. Schumer,246,173,41,23
Tompkins,Ithaca Town 7,U.S. Senate,,DEM,Charles E. Schumer,149,170,86,25
Tompkins,Ithaca Town 8,U.S. Senate,,DEM,Charles E. Schumer,271,123,43,14
Tompkins,Ithaca Town 9,U.S. Senate,,DEM,Charles E. Schumer,260,144,50,10
Tompkins,Ithaca Town 10,U.S. Senate,,DEM,Charles E. Schumer,250,102,35,13
Tompkins,Ithaca Town 11,U.S. Senate,,DEM,Charles E. Schumer,250,173,41,10
Tompkins,Ithaca Town 12,U.S. Senate,,DEM,Charles E. Schumer,138,39,13,1
Tompkins,Lansing 1,U.S. Senate,,DEM,Charles E. Schumer,302,114,31,4
Tompkins,Lansing 2,U.S. Senate,,DEM,Charles E. Schumer,185,35,6,3
Tompkins,Lansing 3,U.S. Senate,,DEM,Charles E. Schumer,284,168,27,7
Tompkins,Lansing 4,U.S. Senate,,DEM,Charles E. Schumer,211,39,9,3
Tompkins,Lansing 5,U.S. Senate,,DEM,Charles E. Schumer,360,167,52,6
Tompkins,Lansing 6,U.S. Senate,,DEM,Charles E. Schumer,204,110,30,7
Tompkins,Lansing 7,U.S. Senate,,DEM,Charles E. Schumer,278,193,47,5
Tompkins,Lansing 8,U.S. Senate,,DEM,Charles E. Schumer,67,20,6,2
Tompkins,Newfield 1,U.S. Senate,,DEM,Charles E. Schumer,225,29,20,3
Tompkins,Newfield 2,U.S. Senate,,DEM,Charles E. Schumer,202,30,21,3
Tompkins,Newfield 3,U.S. Senate,,DEM,Charles E. Schumer,230,38,24,4
Tompkins,Ulysses 1,U.S. Senate,,DEM,Charles E. Schumer,372,45,47,6
Tompkins,Ulysses 2,U.S. Senate,,DEM,Charles E. Schumer,271,42,16,5
Tompkins,Ulysses 3,U.S. Senate,,DEM,Charles E. Schumer,366,35,25,0
Tompkins,Ulysses 4,U.S. Senate,,DEM,Charles E. Schumer,367,69,33,6
Tompkins,Ithaca City 1 -1,U.S. Senate,,REP,Joe Pinion,48,5,6,1
Tompkins,Ithaca City 1-2,U.S. Senate,,REP,Joe Pinion,22,5,11,0
Tompkins,Ithaca City 1-3,U.S. Senate,,REP,Joe Pinion,30,7,7,0
Tompkins,Ithaca City 2-1,U.S. Senate,,REP,Joe Pinion,24,8,1,0
Tompkins,Ithaca City 2-2,U.S. Senate,,REP,Joe Pinion,14,8,8,0
Tompkins,Ithaca City 2-3,U.S. Senate,,REP,Joe Pinion,33,12,3,1
Tompkins,Ithaca City 2-4,U.S. Senate,,REP,Joe Pinion,10,4,1,0
Tompkins,Ithaca City 3-1,U.S. Senate,,REP,Joe Pinion,1,2,1,0
Tompkins,Ithaca City 3-2,U.S. Senate,,REP,Joe Pinion,33,9,5,0
Tompkins,Ithaca City 3-3,U.S. Senate,,REP,Joe Pinion,3,0,0,1
Tompkins,Ithaca City 4-1,U.S. Senate,,REP,Joe Pinion,10,4,22,3
Tompkins,Ithaca City 5-1,U.S. Senate,,REP,Joe Pinion,14,3,5,2
Tompkins,Ithaca City 5-2,U.S. Senate,,REP,Joe Pinion,17,4,2,1
Tompkins,Ithaca City 5-3,U.S. Senate,,REP,Joe Pinion,4,0,0,1
Tompkins,Caroline 1,U.S. Senate,,REP,Joe Pinion,128,4,7,0
Tompkins,Caroline 2,U.S. Senate,,REP,Joe Pinion,176,7,4,0
Tompkins,Caroline 3,U.S. Senate,,REP,Joe Pinion,126,8,7,1
Tompkins,Danby 1,U.S. Senate,,REP,Joe Pinion,139,4,3,0
Tompkins,Danby 2,U.S. Senate,,REP,Joe Pinion,59,0,5,1
Tompkins,Danby 3,U.S. Senate,,REP,Joe Pinion,166,13,11,2
Tompkins,Dryden 1,U.S. Senate,,REP,Joe Pinion,219,18,5,0
Tompkins,Dryden 2,U.S. Senate,,REP,Joe Pinion,210,19,8,2
Tompkins,Dryden 3,U.S. Senate,,REP,Joe Pinion,82,2,4,2
Tompkins,Dryden 4,U.S. Senate,,REP,Joe Pinion,126,12,9,2
Tompkins,Dryden 5,U.S. Senate,,REP,Joe Pinion,169,11,9,1
Tompkins,Dryden 6,U.S. Senate,,REP,Joe Pinion,178,9,12,1
Tompkins,Dryden 7,U.S. Senate,,REP,Joe Pinion,222,23,16,2
Tompkins,Dryden 8,U.S. Senate,,REP,Joe Pinion,69,10,9,5
Tompkins,Dryden 9,U.S. Senate,,REP,Joe Pinion,213,13,16,1
Tompkins,Enfield 1,U.S. Senate,,REP,Joe Pinion,169,13,4,5
Tompkins,Enfield 2,U.S. Senate,,REP,Joe Pinion,134,3,7,2
Tompkins,Enfield 3,U.S. Senate,,REP,Joe Pinion,140,8,9,3
Tompkins,Groton 1,U.S. Senate,,REP,Joe Pinion,396,19,11,0
Tompkins,Groton 2,U.S. Senate,,REP,Joe Pinion,261,12,15,2
Tompkins,Groton 3,U.S. Senate,,REP,Joe Pinion,318,6,7,1
Tompkins,Ithaca Town 1,U.S. Senate,,REP,Joe Pinion,71,11,9,3
Tompkins,Ithaca Town 2,U.S. Senate,,REP,Joe Pinion,48,3,6,0
Tompkins,Ithaca Town 3,U.S. Senate,,REP,Joe Pinion,48,10,15,1
Tompkins,Ithaca Town 4,U.S. Senate,,REP,Joe Pinion,54,18,9,2
Tompkins,Ithaca Town 5,U.S. Senate,,REP,Joe Pinion,58,12,3,0
Tompkins,Ithaca Town 6,U.S. Senate,,REP,Joe Pinion,28,9,3,1
Tompkins,Ithaca Town 7,U.S. Senate,,REP,Joe Pinion,35,20,8,0
Tompkins,Ithaca Town 8,U.S. Senate,,REP,Joe Pinion,31,4,3,4
Tompkins,Ithaca Town 9,U.S. Senate,,REP,Joe Pinion,60,14,5,0
Tompkins,Ithaca Town 10,U.S. Senate,,REP,Joe Pinion,68,6,6,1
Tompkins,Ithaca Town 11,U.S. Senate,,REP,Joe Pinion,57,11,6,1
Tompkins,Ithaca Town 12,U.S. Senate,,REP,Joe Pinion,34,10,2,1
Tompkins,Lansing 1,U.S. Senate,,REP,Joe Pinion,191,23,4,2
Tompkins,Lansing 2,U.S. Senate,,REP,Joe Pinion,158,11,4,0
Tompkins,Lansing 3,U.S. Senate,,REP,Joe Pinion,187,49,12,1
Tompkins,Lansing 4,U.S. Senate,,REP,Joe Pinion,235,7,7,1
Tompkins,Lansing 5,U.S. Senate,,REP,Joe Pinion,119,40,16,1
Tompkins,Lansing 6,U.S. Senate,,REP,Joe Pinion,41,11,3,0
Tompkins,Lansing 7,U.S. Senate,,REP,Joe Pinion,88,22,10,2
Tompkins,Lansing 8,U.S. Senate,,REP,Joe Pinion,79,8,3,0
Tompkins,Newfield 1,U.S. Senate,,REP,Joe Pinion,213,3,17,1
Tompkins,Newfield 2,U.S. Senate,,REP,Joe Pinion,270,11,15,1
Tompkins,Newfield 3,U.S. Senate,,REP,Joe Pinion,198,8,15,1
Tompkins,Ulysses 1,U.S. Senate,,REP,Joe Pinion,107,9,9,1
Tompkins,Ulysses 2,U.S. Senate,,REP,Joe Pinion,153,7,6,2
Tompkins,Ulysses 3,U.S. Senate,,REP,Joe Pinion,93,3,3,1
Tompkins,Ulysses 4,U.S. Senate,,REP,Joe Pinion,127,7,15,0
Tompkins,Ithaca City 1 -1,U.S. Senate,,CON,Joe Pinion,12,0,0,0
Tompkins,Ithaca City 1-2,U.S. Senate,,CON,Joe Pinion,1,1,0,0
Tompkins,Ithaca City 1-3,U.S. Senate,,CON,Joe Pinion,7,1,0,2
Tompkins,Ithaca City 2-1,U.S. Senate,,CON,Joe Pinion,7,0,0,0
Tompkins,Ithaca City 2-2,U.S. Senate,,CON,Joe Pinion,5,1,0,8
Tompkins,Ithaca City 2-3,U.S. Senate,,CON,Joe Pinion,6,2,1,1
Tompkins,Ithaca City 2-4,U.S. Senate,,CON,Joe Pinion,0,0,0,1
Tompkins,Ithaca City 3-1,U.S. Senate,,CON,Joe Pinion,0,0,0,0
Tompkins,Ithaca City 3-2,U.S. Senate,,CON,Joe Pinion,6,1,0,0
Tompkins,Ithaca City 3-3,U.S. Senate,,CON,Joe Pinion,0,0,0,0
Tompkins,Ithaca City 4-1,U.S. Senate,,CON,Joe Pinion,1,1,2,0
Tompkins,Ithaca City 5-1,U.S. Senate,,CON,Joe Pinion,3,0,0,0
Tompkins,Ithaca City 5-2,U.S. Senate,,CON,Joe Pinion,4,0,0,0
Tompkins,Ithaca City 5-3,U.S. Senate,,CON,Joe Pinion,1,0,1,0
Tompkins,Caroline 1,U.S. Senate,,CON,Joe Pinion,11,0,2,0
Tompkins,Caroline 2,U.S. Senate,,CON,Joe Pinion,20,1,0,1
Tompkins,Caroline 3,U.S. Senate,,CON,Joe Pinion,13,0,0,0
Tompkins,Danby 1,U.S. Senate,,CON,Joe Pinion,11,4,2,0
Tompkins,Danby 2,U.S. Senate,,CON,Joe Pinion,4,1,0,0
Tompkins,Danby 3,U.S. Senate,,CON,Joe Pinion,18,3,6,0
Tompkins,Dryden 1,U.S. Senate,,CON,Joe Pinion,16,1,2,0
Tompkins,Dryden 2,U.S. Senate,,CON,Joe Pinion,28,7,2,0
Tompkins,Dryden 3,U.S. Senate,,CON,Joe Pinion,14,0,2,0
Tompkins,Dryden 4,U.S. Senate,,CON,Joe Pinion,13,2,1,2
Tompkins,Dryden 5,U.S. Senate,,CON,Joe Pinion,27,2,2,0
Tompkins,Dryden 6,U.S. Senate,,CON,Joe Pinion,18,1,3,1
Tompkins,Dryden 7,U.S. Senate,,CON,Joe Pinion,31,4,1,1
Tompkins,Dryden 8,U.S. Senate,,CON,Joe Pinion,13,1,0,0
Tompkins,Dryden 9,U.S. Senate,,CON,Joe Pinion,28,4,3,0
Tompkins,Enfield 1,U.S. Senate,,CON,Joe Pinion,12,0,2,0
Tompkins,Enfield 2,U.S. Senate,,CON,Joe Pinion,16,2,1,0
Tompkins,Enfield 3,U.S. Senate,,CON,Joe Pinion,21,1,1,1
Tompkins,Groton 1,U.S. Senate,,CON,Joe Pinion,37,2,2,0
Tompkins,Groton 2,U.S. Senate,,CON,Joe Pinion,38,1,1,0
Tompkins,Groton 3,U.S. Senate,,CON,Joe Pinion,28,0,1,3
Tompkins,Ithaca Town 1,U.S. Senate,,CON,Joe Pinion,11,4,3,0
Tompkins,Ithaca Town 2,U.S. Senate,,CON,Joe Pinion,5,0,0,1
Tompkins,Ithaca Town 3,U.S. Senate,,CON,Joe Pinion,6,0,1,0
Tompkins,Ithaca Town 4,U.S. Senate,,CON,Joe Pinion,5,0,3,0
Tompkins,Ithaca Town 5,U.S. Senate,,CON,Joe Pinion,4,0,0,0
